timestamp,price,volume,side,bid_price,bid_size,ask_price,ask_size
2024-06-01 10:48:32,3768.87,0.948,buy,3768.68,6.54,3769.08,14.06
2024-06-01 10:48:33,3768.94,0.458,sell,3768.66,11.55,3769.13,5.69
2024-06-01 10:48:34,3769.01,0.286,buy,3768.76,7.94,3769.24,9.43
2024-06-01 10:48:35,3769.2,0.596,buy,3768.9,6.7,3769.38,6.49
2024-06-01 10:48:36,3769.18,0.2,buy,3768.89,6.78,3769.31,13.11
2024-06-01 10:48:37,3769.25,0.36,sell,3769.05,9.93,3769.36,11.14
2024-06-01 10:48:38,3769.26,0.287,buy,3769.0,10.84,3769.5,13.8
2024-06-01 10:48:39,3769.39,0.457,sell,3769.15,14.04,3769.53,5.63
2024-06-01 10:48:40,3769.31,0.2,buy,3769.05,10.3,3769.58,14.06
2024-06-01 10:48:41,3769.39,0.129,buy,3769.13,11.91,3769.64,5.67
2024-06-01 10:48:42,3769.37,0.691,sell,3769.24,6.81,3769.48,7.88
2024-06-01 10:48:43,3769.36,0.649,sell,3769.22,12.13,3769.5,6.56
2024-06-01 10:48:44,3769.37,0.738,sell,3769.22,11.49,3769.53,6.45
2024-06-01 10:48:45,3769.4,0.694,sell,3769.13,7.16,3769.62,6.72
2024-06-01 10:48:46,3769.38,0.203,sell,3769.12,11.69,3769.65,9.8
2024-06-01 10:48:47,3769.41,0.362,sell,3769.21,7.11,3769.52,12.84
2024-06-01 10:48:48,3769.56,0.217,buy,3769.35,10.94,3769.71,13.98
2024-06-01 10:48:49,3769.66,0.859,buy,3769.4,11.69,3769.84,10.67
2024-06-01 10:48:50,3769.75,0.772,buy,3769.59,11.93,3769.89,6.58
2024-06-01 10:48:51,3769.7,0.281,buy,3769.59,14.09,3769.91,5.79
2024-06-01 10:48:52,3769.61,0.407,sell,3769.42,14.48,3769.81,9.94
2024-06-01 10:48:53,3769.71,0.97,buy,3769.43,13.1,3769.87,12.65
2024-06-01 10:48:54,3769.8,0.635,buy,3769.54,13.79,3770.0,11.2
2024-06-01 10:48:55,3769.95,0.821,buy,3769.77,5.19,3770.12,10.83
2024-06-01 10:48:56,3769.88,0.338,sell,3769.77,8.63,3770.05,5.48
2024-06-01 10:48:57,3769.86,0.289,sell,3769.63,5.4,3770.02,9.12
2024-06-01 10:48:58,3769.7,0.806,buy,3769.43,7.25,3769.91,10.5
2024-06-01 10:48:59,3769.66,0.717,sell,3769.43,8.82,3769.85,10.98
2024-06-01 10:49:00,3769.76,0.713,buy,3769.57,13.68,3769.9,5.05
2024-06-01 10:49:01,3769.71,0.597,sell,3769.59,10.12,3769.81,7.0
2024-06-01 10:49:02,3769.78,0.607,buy,3769.49,11.49,3769.91,14.5
2024-06-01 10:49:03,3769.76,0.762,sell,3769.6,8.63,3769.87,10.09
2024-06-01 10:49:04,3769.79,0.343,buy,3769.64,11.03,3769.98,12.04
2024-06-01 10:49:05,3769.67,0.417,buy,3769.41,13.16,3769.82,8.08
2024-06-01 10:49:06,3769.68,0.884,sell,3769.39,8.01,3769.87,10.85
2024-06-01 10:49:07,3769.38,0.378,sell,3769.15,14.32,3769.55,8.56
2024-06-01 10:49:08,3769.37,0.592,sell,3769.14,7.13,3769.57,7.97
2024-06-01 10:49:09,3769.2,0.732,sell,3769.04,14.19,3769.45,9.11
2024-06-01 10:49:10,3769.32,1.0,buy,3769.22,5.28,3769.52,9.6
2024-06-01 10:49:11,3769.4,0.492,buy,3769.26,10.43,3769.51,8.31
2024-06-01 10:49:12,3769.45,0.485,buy,3769.23,14.85,3769.55,7.58
2024-06-01 10:49:13,3769.6,0.858,buy,3769.47,11.1,3769.74,11.24
2024-06-01 10:49:14,3769.5,0.825,buy,3769.23,10.55,3769.69,8.81
2024-06-01 10:49:15,3769.68,0.758,buy,3769.54,11.82,3769.79,7.02
2024-06-01 10:49:16,3769.77,0.517,buy,3769.57,7.89,3769.94,12.58
2024-06-01 10:49:17,3769.75,0.392,buy,3769.55,5.54,3770.03,12.24
2024-06-01 10:49:18,3769.86,0.648,sell,3769.64,7.51,3769.98,13.87
2024-06-01 10:49:19,3769.75,0.889,buy,3769.59,6.76,3770.04,10.55
2024-06-01 10:49:20,3769.67,0.895,sell,3769.39,14.24,3769.94,7.79
2024-06-01 10:49:21,3769.61,0.198,sell,3769.42,13.52,3769.87,13.64
2024-06-01 10:49:22,3769.56,0.486,sell,3769.32,8.18,3769.83,7.8
2024-06-01 10:49:23,3769.45,0.518,sell,3769.22,13.36,3769.57,11.56
2024-06-01 10:49:24,3769.57,0.98,buy,3769.45,7.12,3769.7,6.9
2024-06-01 10:49:25,3769.55,0.71,sell,3769.32,7.0,3769.67,11.29
2024-06-01 10:49:26,3769.58,0.467,buy,3769.37,12.68,3769.7,13.41
2024-06-01 10:49:27,3769.52,0.123,buy,3769.24,8.27,3769.69,10.4
2024-06-01 10:49:28,3769.34,0.609,sell,3769.07,5.65,3769.61,9.71
2024-06-01 10:49:29,3769.37,0.186,buy,3769.24,12.2,3769.52,14.93
2024-06-01 10:49:30,3769.18,0.851,buy,3769.06,14.9,3769.33,5.22
2024-06-01 10:49:31,3769.17,0.777,sell,3769.01,10.66,3769.41,8.32
2024-06-01 10:49:32,3769.03,0.514,sell,3768.74,7.64,3769.15,14.19
2024-06-01 10:49:33,3769.23,0.486,buy,3769.13,8.73,3769.41,11.43
2024-06-01 10:49:34,3769.32,0.908,buy,3769.09,11.49,3769.48,10.42
2024-06-01 10:49:35,3769.33,0.36,buy,3769.11,12.01,3769.6,11.38
2024-06-01 10:49:36,3769.46,0.324,buy,3769.23,13.86,3769.66,8.22
2024-06-01 10:49:37,3769.38,0.945,sell,3769.23,14.09,3769.61,5.71
2024-06-01 10:49:38,3769.43,0.828,sell,3769.29,13.61,3769.56,7.75
2024-06-01 10:49:39,3769.45,0.839,sell,3769.26,11.48,3769.74,8.36
2024-06-01 10:49:40,3769.48,0.276,sell,3769.36,9.5,3769.64,9.8
2024-06-01 10:49:41,3769.6,0.229,buy,3769.49,11.79,3769.85,8.94
2024-06-01 10:49:42,3769.68,0.123,sell,3769.56,11.67,3769.97,10.21
2024-06-01 10:49:43,3769.71,0.313,buy,3769.49,7.18,3769.91,6.96
2024-06-01 10:49:44,3769.54,0.797,buy,3769.36,10.08,3769.74,6.84
2024-06-01 10:49:45,3769.45,0.316,sell,3769.29,7.08,3769.57,8.52
2024-06-01 10:49:46,3769.43,0.756,buy,3769.27,13.99,3769.61,9.74
2024-06-01 10:49:47,3769.44,0.327,buy,3769.3,8.23,3769.71,8.42
2024-06-01 10:49:48,3769.33,0.456,buy,3769.15,13.05,3769.46,10.77
2024-06-01 10:49:49,3769.57,0.985,sell,3769.43,8.77,3769.85,8.1
2024-06-01 10:49:50,3769.72,0.32,buy,3769.48,12.64,3769.96,6.77
2024-06-01 10:49:51,3769.78,0.439,buy,3769.66,7.21,3769.97,13.63
2024-06-01 10:49:52,3769.79,0.371,buy,3769.5,12.64,3770.0,7.01
2024-06-01 10:49:53,3769.77,0.199,buy,3769.65,6.8,3769.9,14.67
2024-06-01 10:49:54,3769.67,0.541,sell,3769.38,9.91,3769.82,14.87
2024-06-01 10:49:55,3769.68,0.441,sell,3769.41,6.14,3769.84,11.97
2024-06-01 10:49:56,3769.71,0.725,buy,3769.47,10.28,3769.88,10.02
2024-06-01 10:49:57,3769.58,0.836,buy,3769.3,13.21,3769.87,12.95
2024-06-01 10:49:58,3769.62,0.59,buy,3769.49,12.56,3769.79,13.73
2024-06-01 10:49:59,3769.6,0.129,sell,3769.46,5.51,3769.81,12.1
2024-06-01 10:50:00,3769.41,0.657,sell,3769.26,9.92,3769.54,6.02
2024-06-01 10:50:01,3769.32,0.15,buy,3769.17,13.52,3769.57,5.03
2024-06-01 10:50:02,3769.28,0.655,buy,3769.12,11.5,3769.49,6.92
2024-06-01 10:50:03,3769.47,0.717,sell,3769.26,5.59,3769.66,6.89
2024-06-01 10:50:04,3769.53,0.278,buy,3769.42,8.26,3769.82,6.83
2024-06-01 10:50:05,3769.39,0.837,sell,3769.22,10.57,3769.67,10.1
2024-06-01 10:50:06,3769.44,0.92,buy,3769.29,6.73,3769.67,10.2
2024-06-01 10:50:07,3769.29,0.832,buy,3769.07,11.82,3769.57,12.23
2024-06-01 10:50:08,3769.4,0.375,buy,3769.1,11.35,3769.61,7.01
2024-06-01 10:50:09,3769.35,0.628,buy,3769.14,7.02,3769.61,5.93
2024-06-01 10:50:10,3769.34,0.923,sell,3769.15,10.5,3769.52,11.66
2024-06-01 10:50:11,3769.47,0.389,sell,3769.3,13.12,3769.59,9.84
2024-06-01 10:50:12,3769.34,0.838,sell,3769.09,8.75,3769.64,11.66
2024-06-01 10:50:13,3769.2,0.109,buy,3769.09,7.47,3769.34,8.81
2024-06-01 10:50:14,3769.14,0.103,buy,3768.85,12.01,3769.29,12.51
2024-06-01 10:50:15,3769.25,0.784,sell,3769.06,5.71,3769.38,11.83
2024-06-01 10:50:16,3769.1,0.785,sell,3768.93,13.33,3769.26,11.5
2024-06-01 10:50:17,3768.81,0.81,buy,3768.52,14.43,3768.97,5.28
2024-06-01 10:50:18,3768.77,0.937,sell,3768.48,14.65,3768.99,13.58
2024-06-01 10:50:19,3768.82,0.206,buy,3768.59,9.33,3769.12,8.77
2024-06-01 10:50:20,3768.94,0.309,sell,3768.84,11.23,3769.05,6.36
2024-06-01 10:50:21,3768.9,0.913,buy,3768.65,13.57,3769.15,12.56
2024-06-01 10:50:22,3768.86,0.26,buy,3768.69,7.23,3768.98,9.86
2024-06-01 10:50:23,3768.97,0.714,sell,3768.79,5.28,3769.08,5.32
2024-06-01 10:50:24,3768.78,0.577,sell,3768.65,8.85,3769.01,12.82
2024-06-01 10:50:25,3768.75,0.175,buy,3768.54,13.84,3769.02,9.35
2024-06-01 10:50:26,3768.76,0.357,buy,3768.52,10.05,3768.9,12.55
2024-06-01 10:50:27,3768.81,0.568,sell,3768.65,10.3,3768.98,12.56
2024-06-01 10:50:28,3768.76,0.867,buy,3768.47,11.91,3768.89,6.0
2024-06-01 10:50:29,3768.76,0.737,sell,3768.62,10.75,3769.04,11.13
2024-06-01 10:50:30,3768.51,0.66,buy,3768.4,5.54,3768.67,8.6
2024-06-01 10:50:31,3768.45,0.546,sell,3768.22,10.61,3768.64,10.46
2024-06-01 10:50:32,3768.49,0.369,buy,3768.22,11.48,3768.77,5.89
2024-06-01 10:50:33,3768.39,0.207,buy,3768.1,11.42,3768.6,10.88
2024-06-01 10:50:34,3768.4,0.468,buy,3768.15,12.28,3768.69,12.78
2024-06-01 10:50:35,3768.44,0.126,buy,3768.3,10.2,3768.73,14.87
2024-06-01 10:50:36,3768.41,0.29,buy,3768.11,14.0,3768.6,8.2
2024-06-01 10:50:37,3768.43,0.489,buy,3768.14,9.64,3768.64,6.55
2024-06-01 10:50:38,3768.33,0.477,buy,3768.2,10.18,3768.48,8.66
2024-06-01 10:50:39,3768.31,0.14,sell,3768.1,12.8,3768.61,5.19
2024-06-01 10:50:40,3768.37,0.63,sell,3768.16,13.33,3768.53,9.09
2024-06-01 10:50:41,3768.39,0.595,buy,3768.2,11.48,3768.64,14.15
2024-06-01 10:50:42,3768.33,0.17,sell,3768.03,6.26,3768.49,6.94
2024-06-01 10:50:43,3768.35,0.949,sell,3768.24,8.32,3768.51,9.78
2024-06-01 10:50:44,3768.42,0.189,buy,3768.2,5.2,3768.54,10.73
2024-06-01 10:50:45,3768.22,0.869,sell,3768.08,7.95,3768.43,6.8
2024-06-01 10:50:46,3768.33,0.1,buy,3768.13,10.7,3768.48,8.3
2024-06-01 10:50:47,3768.3,0.894,sell,3768.04,13.05,3768.43,14.11
2024-06-01 10:50:48,3768.34,0.118,sell,3768.19,10.86,3768.49,7.96
2024-06-01 10:50:49,3768.46,0.782,sell,3768.28,5.4,3768.61,11.35
2024-06-01 10:50:50,3768.32,0.426,buy,3768.03,7.59,3768.53,6.37
2024-06-01 10:50:51,3768.25,0.764,sell,3768.0,10.78,3768.43,11.7
2024-06-01 10:50:52,3768.23,0.462,buy,3768.01,12.09,3768.34,7.79
2024-06-01 10:50:53,3768.15,0.164,buy,3768.0,13.66,3768.35,7.31
2024-06-01 10:50:54,3768.32,0.791,sell,3768.14,14.68,3768.58,6.24
2024-06-01 10:50:55,3768.23,0.164,buy,3767.98,13.92,3768.45,5.47
2024-06-01 10:50:56,3768.18,0.93,buy,3767.91,9.67,3768.47,14.68
2024-06-01 10:50:57,3768.2,0.146,sell,3768.05,12.47,3768.32,9.14
2024-06-01 10:50:58,3768.08,0.531,buy,3767.85,7.41,3768.34,12.78
2024-06-01 10:50:59,3768.04,0.751,sell,3767.92,5.64,3768.24,14.2
2024-06-01 10:51:00,3768.07,0.454,sell,3767.97,5.55,3768.28,7.04
2024-06-01 10:51:01,3768.04,0.296,buy,3767.83,7.41,3768.24,13.7
2024-06-01 10:51:02,3768.03,0.783,sell,3767.88,5.38,3768.19,12.08
2024-06-01 10:51:03,3767.98,0.806,sell,3767.86,13.5,3768.14,10.78
2024-06-01 10:51:04,3767.82,0.93,buy,3767.58,9.9,3768.05,13.09
2024-06-01 10:51:05,3767.86,0.439,buy,3767.66,13.11,3767.97,6.11
2024-06-01 10:51:06,3768.03,0.556,buy,3767.77,14.4,3768.25,7.64
2024-06-01 10:51:07,3768.03,0.427,buy,3767.8,14.94,3768.28,6.31
2024-06-01 10:51:08,3768.06,0.331,sell,3767.81,14.37,3768.23,13.96
2024-06-01 10:51:09,3768.13,0.776,sell,3767.96,12.17,3768.27,5.99
2024-06-01 10:51:10,3768.0,0.406,sell,3767.85,9.42,3768.14,14.8
2024-06-01 10:51:11,3768.17,0.485,sell,3767.95,10.98,3768.29,6.1
2024-06-01 10:51:12,3768.19,0.463,sell,3768.05,13.16,3768.31,11.62
2024-06-01 10:51:13,3768.35,0.741,buy,3768.09,13.98,3768.49,11.6
2024-06-01 10:51:14,3768.28,0.926,sell,3768.07,14.56,3768.38,14.31
2024-06-01 10:51:15,3768.46,0.7,sell,3768.32,12.31,3768.61,8.23
2024-06-01 10:51:16,3768.54,0.524,sell,3768.31,10.4,3768.7,8.32
2024-06-01 10:51:17,3768.59,0.801,sell,3768.3,14.68,3768.89,13.46
2024-06-01 10:51:18,3768.62,0.677,buy,3768.5,14.59,3768.92,14.79
2024-06-01 10:51:19,3768.59,0.155,buy,3768.47,9.78,3768.73,5.3
2024-06-01 10:51:20,3768.71,0.186,buy,3768.44,11.49,3768.86,11.35
2024-06-01 10:51:21,3768.73,0.134,sell,3768.6,13.09,3768.92,7.44
2024-06-01 10:51:22,3768.53,0.511,sell,3768.42,9.33,3768.66,12.28
2024-06-01 10:51:23,3768.42,0.843,sell,3768.25,13.29,3768.62,12.73
2024-06-01 10:51:24,3768.4,0.382,buy,3768.21,6.11,3768.58,12.63
2024-06-01 10:51:25,3768.43,0.446,sell,3768.22,9.81,3768.6,9.36
2024-06-01 10:51:26,3768.42,0.919,buy,3768.22,9.83,3768.69,6.58
2024-06-01 10:51:27,3768.55,0.853,sell,3768.26,11.85,3768.81,10.85
2024-06-01 10:51:28,3768.35,0.699,buy,3768.1,6.16,3768.65,12.89
2024-06-01 10:51:29,3768.37,0.34,buy,3768.07,6.03,3768.51,14.12
2024-06-01 10:51:30,3768.18,0.205,sell,3767.99,14.01,3768.46,9.53
2024-06-01 10:51:31,3768.26,0.114,sell,3768.14,8.04,3768.47,7.46
2024-06-01 10:51:32,3768.25,0.196,buy,3767.96,8.27,3768.47,6.19
2024-06-01 10:51:33,3768.29,0.363,buy,3768.19,12.77,3768.57,12.98
2024-06-01 10:51:34,3768.21,0.597,buy,3767.95,9.15,3768.49,10.35
2024-06-01 10:51:35,3768.33,0.158,buy,3768.23,13.33,3768.58,11.74
2024-06-01 10:51:36,3768.44,0.223,buy,3768.19,9.01,3768.61,6.59
2024-06-01 10:51:37,3768.5,0.263,sell,3768.21,12.61,3768.69,5.07
2024-06-01 10:51:38,3768.48,0.669,buy,3768.31,10.25,3768.71,14.68
2024-06-01 10:51:39,3768.54,0.654,sell,3768.39,14.36,3768.81,13.11
2024-06-01 10:51:40,3768.47,0.596,sell,3768.33,8.27,3768.7,9.0
2024-06-01 10:51:41,3768.56,0.325,sell,3768.36,8.63,3768.73,9.57
2024-06-01 10:51:42,3768.72,0.434,sell,3768.59,14.7,3768.91,14.29
2024-06-01 10:51:43,3768.83,0.187,sell,3768.59,12.38,3768.94,7.08
2024-06-01 10:51:44,3768.76,0.304,buy,3768.58,12.73,3769.04,13.03
2024-06-01 10:51:45,3768.79,0.908,sell,3768.63,7.96,3768.91,5.18
2024-06-01 10:51:46,3768.66,0.982,buy,3768.47,10.32,3768.88,13.76
2024-06-01 10:51:47,3768.72,0.683,sell,3768.51,8.14,3768.99,10.89
2024-06-01 10:51:48,3768.76,0.925,buy,3768.64,7.6,3768.95,9.78
2024-06-01 10:51:49,3768.58,0.678,sell,3768.34,10.35,3768.84,12.06
2024-06-01 10:51:50,3768.46,0.13,buy,3768.19,14.88,3768.72,5.68
2024-06-01 10:51:51,3768.43,0.997,buy,3768.28,7.15,3768.55,6.96
2024-06-01 10:51:52,3768.4,0.189,buy,3768.27,7.43,3768.59,9.07
2024-06-01 10:51:53,3768.28,0.714,sell,3768.03,7.43,3768.52,11.18
2024-06-01 10:51:54,3768.32,0.328,buy,3768.18,12.92,3768.51,6.45
2024-06-01 10:51:55,3768.35,0.453,sell,3768.24,10.1,3768.56,8.79
2024-06-01 10:51:56,3768.33,0.681,sell,3768.1,8.85,3768.55,7.61
2024-06-01 10:51:57,3768.25,0.493,buy,3768.1,13.44,3768.38,11.46
2024-06-01 10:51:58,3768.36,0.325,sell,3768.22,7.97,3768.54,14.19
2024-06-01 10:51:59,3768.52,0.401,sell,3768.23,8.92,3768.63,6.66
2024-06-01 10:52:00,3768.47,0.407,sell,3768.31,5.74,3768.6,6.89
2024-06-01 10:52:01,3768.41,0.963,sell,3768.13,6.19,3768.61,11.01
2024-06-01 10:52:02,3768.46,0.819,buy,3768.33,6.37,3768.68,9.54
2024-06-01 10:52:03,3768.43,0.513,sell,3768.16,8.47,3768.55,12.18
2024-06-01 10:52:04,3768.41,0.28,buy,3768.21,10.24,3768.66,7.88
2024-06-01 10:52:05,3768.49,0.83,sell,3768.37,5.01,3768.66,10.45
2024-06-01 10:52:06,3768.29,0.241,buy,3768.05,6.9,3768.58,8.87
2024-06-01 10:52:07,3768.43,0.289,buy,3768.15,6.76,3768.6,7.81
2024-06-01 10:52:08,3768.43,0.429,sell,3768.3,7.53,3768.56,12.29
2024-06-01 10:52:09,3768.39,0.892,sell,3768.15,6.66,3768.64,12.96
2024-06-01 10:52:10,3768.38,0.219,sell,3768.19,6.95,3768.6,8.29
2024-06-01 10:52:11,3768.38,0.21,sell,3768.13,14.84,3768.56,11.23
2024-06-01 10:52:12,3768.21,0.545,sell,3767.96,10.95,3768.38,6.79
2024-06-01 10:52:13,3768.36,0.349,buy,3768.25,12.63,3768.49,12.91
2024-06-01 10:52:14,3768.36,0.612,buy,3768.22,13.19,3768.53,7.81
2024-06-01 10:52:15,3768.4,0.506,buy,3768.21,11.68,3768.51,6.71
2024-06-01 10:52:16,3768.5,0.491,sell,3768.21,12.04,3768.7,14.4
2024-06-01 10:52:17,3768.4,0.201,sell,3768.23,11.32,3768.68,9.22
2024-06-01 10:52:18,3768.44,0.227,sell,3768.22,11.49,3768.7,11.43
2024-06-01 10:52:19,3768.42,0.839,buy,3768.32,14.28,3768.52,13.09
2024-06-01 10:52:20,3768.5,0.897,sell,3768.26,6.86,3768.78,11.86
2024-06-01 10:52:21,3768.29,0.311,buy,3768.07,7.75,3768.48,10.65
2024-06-01 10:52:22,3768.28,0.202,buy,3768.04,5.93,3768.42,8.72
2024-06-01 10:52:23,3768.22,0.148,sell,3767.94,13.37,3768.47,14.19
2024-06-01 10:52:24,3768.26,0.647,buy,3768.13,9.49,3768.43,6.34
2024-06-01 10:52:25,3768.31,0.744,buy,3768.16,14.07,3768.46,13.84
2024-06-01 10:52:26,3768.24,0.436,buy,3767.94,9.12,3768.37,12.1
2024-06-01 10:52:27,3768.17,0.712,sell,3768.04,9.43,3768.37,10.71
2024-06-01 10:52:28,3768.16,0.742,buy,3767.91,9.48,3768.28,8.25
2024-06-01 10:52:29,3768.07,0.942,sell,3767.82,11.12,3768.32,6.46
2024-06-01 10:52:30,3768.15,0.158,sell,3767.92,12.66,3768.35,9.43
2024-06-01 10:52:31,3768.11,0.273,buy,3767.97,8.51,3768.3,12.84
2024-06-01 10:52:32,3767.82,0.162,sell,3767.68,11.3,3767.92,12.45
2024-06-01 10:52:33,3767.79,0.881,buy,3767.55,7.04,3768.05,11.45
2024-06-01 10:52:34,3767.68,0.813,sell,3767.55,10.54,3767.88,14.92
2024-06-01 10:52:35,3767.52,0.617,sell,3767.29,10.47,3767.71,14.73
2024-06-01 10:52:36,3767.4,0.175,sell,3767.2,13.89,3767.65,9.0
2024-06-01 10:52:37,3767.41,0.346,sell,3767.23,13.96,3767.52,6.93
2024-06-01 10:52:38,3767.54,0.368,sell,3767.38,9.87,3767.71,9.64
2024-06-01 10:52:39,3767.57,0.605,sell,3767.28,5.25,3767.79,13.45
2024-06-01 10:52:40,3767.51,0.332,sell,3767.31,13.45,3767.7,9.59
2024-06-01 10:52:41,3767.56,0.166,buy,3767.34,5.01,3767.69,8.36
2024-06-01 10:52:42,3767.51,0.758,buy,3767.22,9.78,3767.67,12.41
2024-06-01 10:52:43,3767.44,0.369,buy,3767.21,5.2,3767.6,11.5
2024-06-01 10:52:44,3767.33,0.507,sell,3767.03,8.53,3767.62,14.69
2024-06-01 10:52:45,3767.15,0.215,buy,3767.03,11.37,3767.32,10.49
2024-06-01 10:52:46,3767.11,0.822,sell,3766.84,8.71,3767.25,14.67
2024-06-01 10:52:47,3767.13,0.609,sell,3766.96,14.27,3767.39,7.91
2024-06-01 10:52:48,3767.12,0.911,sell,3766.86,11.41,3767.3,13.65
2024-06-01 10:52:49,3767.08,0.546,sell,3766.8,11.46,3767.26,8.51
2024-06-01 10:52:50,3766.98,0.947,sell,3766.83,8.74,3767.19,13.1
2024-06-01 10:52:51,3767.04,0.903,sell,3766.86,5.39,3767.26,14.26
2024-06-01 10:52:52,3766.91,0.619,sell,3766.66,12.38,3767.13,11.23
2024-06-01 10:52:53,3766.99,0.941,sell,3766.87,12.16,3767.09,12.29
2024-06-01 10:52:54,3766.89,0.391,buy,3766.64,10.3,3767.15,14.59
2024-06-01 10:52:55,3766.81,0.429,sell,3766.69,9.16,3766.95,8.75
2024-06-01 10:52:56,3766.67,0.141,buy,3766.38,10.38,3766.82,10.12
2024-06-01 10:52:57,3766.62,0.63,buy,3766.46,12.47,3766.75,13.98
2024-06-01 10:52:58,3766.71,0.75,sell,3766.5,12.13,3766.97,11.73
2024-06-01 10:52:59,3766.76,0.796,buy,3766.64,11.58,3766.98,13.74
2024-06-01 10:53:00,3766.86,0.235,sell,3766.71,14.04,3767.11,11.18
2024-06-01 10:53:01,3766.91,0.5,buy,3766.73,11.1,3767.15,12.4
2024-06-01 10:53:02,3766.8,0.259,sell,3766.61,5.15,3766.92,5.13
2024-06-01 10:53:03,3766.77,0.696,buy,3766.67,11.18,3766.93,8.4
2024-06-01 10:53:04,3766.69,0.242,sell,3766.42,11.13,3766.89,12.7
2024-06-01 10:53:05,3766.83,0.914,buy,3766.72,5.7,3766.99,9.04
2024-06-01 10:53:06,3766.71,0.308,sell,3766.45,9.28,3766.85,8.63
2024-06-01 10:53:07,3766.8,0.362,sell,3766.6,11.51,3767.07,14.52
2024-06-01 10:53:08,3766.89,0.866,buy,3766.68,12.05,3767.13,10.53
2024-06-01 10:53:09,3767.07,0.513,buy,3766.93,13.93,3767.24,6.92
2024-06-01 10:53:10,3767.03,0.122,buy,3766.81,13.41,3767.28,9.72
2024-06-01 10:53:11,3767.1,0.545,buy,3766.89,6.17,3767.32,10.19
2024-06-01 10:53:12,3767.33,0.176,sell,3767.19,11.09,3767.43,14.89
2024-06-01 10:53:13,3767.26,0.987,buy,3767.12,10.96,3767.44,12.18
2024-06-01 10:53:14,3767.11,0.629,buy,3767.0,8.04,3767.27,10.19
2024-06-01 10:53:15,3766.92,0.331,sell,3766.81,6.84,3767.07,9.32
2024-06-01 10:53:16,3766.99,0.607,sell,3766.89,7.0,3767.14,14.15
2024-06-01 10:53:17,3766.81,0.169,sell,3766.66,6.78,3767.09,11.46
2024-06-01 10:53:18,3766.77,0.82,buy,3766.53,13.06,3766.97,8.56
2024-06-01 10:53:19,3766.81,0.933,buy,3766.65,6.48,3767.08,9.65
2024-06-01 10:53:20,3766.83,0.887,buy,3766.66,7.64,3766.97,7.78
2024-06-01 10:53:21,3766.87,0.408,buy,3766.75,7.18,3767.01,14.6
2024-06-01 10:53:22,3766.9,0.393,sell,3766.68,12.13,3767.17,12.02
2024-06-01 10:53:23,3767.02,0.132,buy,3766.86,6.58,3767.22,8.92
2024-06-01 10:53:24,3766.93,0.686,buy,3766.69,5.24,3767.21,6.83
2024-06-01 10:53:25,3766.86,0.581,sell,3766.61,8.74,3766.97,6.77
2024-06-01 10:53:26,3766.78,0.513,sell,3766.57,8.05,3767.07,9.78
2024-06-01 10:53:27,3766.87,0.917,sell,3766.71,8.98,3767.05,9.68
2024-06-01 10:53:28,3766.96,0.251,buy,3766.75,12.54,3767.09,9.18
2024-06-01 10:53:29,3767.0,0.109,buy,3766.85,5.12,3767.24,13.52
2024-06-01 10:53:30,3767.12,0.166,sell,3766.84,5.38,3767.38,14.79
2024-06-01 10:53:31,3767.0,0.301,buy,3766.75,7.56,3767.11,8.55
2024-06-01 10:53:32,3767.17,0.13,buy,3766.97,13.89,3767.47,7.95
2024-06-01 10:53:33,3767.32,0.553,sell,3767.03,6.69,3767.56,12.7
2024-06-01 10:53:34,3767.39,0.383,sell,3767.19,14.97,3767.56,9.5
2024-06-01 10:53:35,3767.57,0.262,sell,3767.41,13.06,3767.7,7.18
2024-06-01 10:53:36,3767.41,0.775,buy,3767.29,9.56,3767.59,6.81
2024-06-01 10:53:37,3767.36,0.284,buy,3767.15,12.48,3767.5,7.81
2024-06-01 10:53:38,3767.28,0.719,buy,3767.01,10.19,3767.48,5.01
2024-06-01 10:53:39,3767.35,0.414,sell,3767.08,10.66,3767.61,14.41
2024-06-01 10:53:40,3767.25,0.561,buy,3767.03,10.81,3767.48,9.3
2024-06-01 10:53:41,3767.32,0.94,buy,3767.15,11.49,3767.51,5.83
2024-06-01 10:53:42,3767.46,0.134,sell,3767.23,5.61,3767.59,6.65
2024-06-01 10:53:43,3767.53,0.55,buy,3767.28,11.16,3767.82,8.23
2024-06-01 10:53:44,3767.56,0.869,buy,3767.38,12.17,3767.71,10.52
2024-06-01 10:53:45,3767.46,0.629,sell,3767.27,8.11,3767.62,12.04
2024-06-01 10:53:46,3767.38,0.349,sell,3767.14,14.79,3767.6,8.08
2024-06-01 10:53:47,3767.5,0.458,sell,3767.23,6.44,3767.75,14.58
2024-06-01 10:53:48,3767.58,0.712,sell,3767.32,14.1,3767.88,12.6
2024-06-01 10:53:49,3767.57,0.902,sell,3767.47,11.76,3767.87,13.26
2024-06-01 10:53:50,3767.53,0.137,buy,3767.41,11.64,3767.82,8.24
2024-06-01 10:53:51,3767.33,0.164,sell,3767.06,13.76,3767.52,8.81
2024-06-01 10:53:52,3767.22,0.393,sell,3766.96,13.32,3767.36,10.38
2024-06-01 10:53:53,3767.41,0.31,sell,3767.24,8.45,3767.63,9.52
2024-06-01 10:53:54,3767.29,0.338,buy,3767.07,12.05,3767.39,7.6
2024-06-01 10:53:55,3767.31,0.299,buy,3767.02,5.51,3767.44,14.97
